covid 19 pandemic,7132
covid 19 cases,6176
due covid 19,3876
covid 19 vaccine,3398
covid 19 crisis,2957
trump says taking,2905
new covid 19,2472
covid 19 patients,2435
positive covid 19,2277
cases covid 19,2222
bbc news coronavirus,2154
says taking hydroxychloroquine,2096
covid 19 deaths,2085
covid 19 lockdown,1907
fight covid 19,1892
covid 19 response,1809
amid covid 19,1752
covid 19 via,1689
covid 19 testing,1678
coronavirus covid 19,1676
post covid 19,1573
new coronavirus cases,1561
coronavirus vaccine trial,1548
covid 19 outbreak,1440
response covid 19,1415
impact covid 19,1404
covid 19 update,1243
moderna coronavirus vaccine,1188
covid 19 test,1175
tested positive covid,1164
may 18 2020,1152
covid 19 death,1114
coronavirus fake crisis,1101
covid 19 positive,1091
coronavirus death toll,1044
covid 19 relief,1042
spread covid 19,1030
covid 19 impact,973
coronavirus live updates,955
towards cashless society,936
loss smell taste,913
amid coronavirus pandemic,904
prevent covid 19,889
world health assembly,866
died covid 19,863
covid 19 related,844
oregon coronavirus restrictions,834
covid 19 china,828
new york times,812
lockdown protests may,809
protests may spread,808
may spread virus,798
stay at home,796
spread virus widely,794
covid 19 infection,782
new cases covid,780
widely cellphone data,778
virus widely cellphone,772
cellphone data suggests,771
covid 19 virus,771
hydroxychloroquine prevent coronavirus,765
let covid 19,757
covid 19 treatment,755
promising early results,752
us lockdown protests,730
test positive covid,726
covid 19 spread,725
cure covid 19,712
covid 19 coronavirus,701
get covid 19,671
tested covid 19,670
covid 19 upend,670
commoncause petition senate,669
petition senate let,669
trump covid 19,667
senate let covid,667
signed commoncause petition,666
19 upend democracy,666
upend democracy sign,662
taking unproven drug,656
covid 19 covert,651
19 covert id,649
loss taste smell,646
shows promising early,645
covert id heading,642
spreading covid 19,641
like covid 19,637
president donald trump,634
id heading towards,633
heading towards future,628
thought coronavirus fake,618
handling covid 19,618
covid 19 symptoms,616
uk adds loss,615
covid 19 case,612
realdonaldtrump norahodonnell 60minutes,612
world health organization,597
covid 19 restrictions,596
towards future cashless,593
trump reveals taking,590
first covid 19,589
trump says takes,589
trump taking hydroxychloroquine,585
covid 19 tests,582
covid 19 trump,578
time covid 19,564
future cashless society,554
coronavirus restrictions ruled,549
covid 19 amp,548
restrictions ruled null,548
null void governor,546
covid 19 patient,546
ruled null void,544
fake crisis contracted,543
taking hydroxychloroquine prevent,536
treat covid 19,530
90 000 americans,523
adds loss smell,523
tested positive coronavirus,521
covid 19 situation,520
18 may 2020,519
covid 19 updates,518
covid 19 new,517
void governor failed,517
covid 19 data,512
governor failed get,511
prevent coronavirus infection,505
reveals taking hydroxychloroquine,503
moderna covid 19,497
people covid 19,495
us covid 19,495
failed get approval,493
covid 19 world,491
new york city,489
coronavirus symptoms uk,487
unproven drug hydroxychloroquine,481
covid 19 could,480
patients nursing homes,473
deaths covid 19,471
fighting covid 19,465
confirmed covid 19,461
new cases coronavirus,457
affected covid 19,456
get approval legislature,454
moderna reports positive,446
symptoms uk adds,444
covid 19 may,443
fake crisis gets,442
spent much time,441
crisis gets infected,440
infected covid 19,438
smell taste list,433
go back work,432
cases new deaths,431
cashless society know,428
trump republicans spent,427
republicans spent much,427
much time coronavirus,427
number covid 19,421
called coronavirus fake,420
coronavirus football fc,419
football fc seoul,419
fc seoul apologises,419
hydroxychloroquine covid 19,416
monday may 18,416
man called coronavirus,411
covid 19 antibody,409
covid 19 infections,409
moderna shows promising,409
seoul apologises sex,406
gt gt gt,405
hydroxychloroquine prevent covid,403
vaccine covid 19,403
since covid 19,402
apologises sex dolls,402
straight up fire,400
sex dolls stands,400
imagine difference trump,397
difference trump republicans,397
taking hydroxychloroquine effort,394
news covid 19,394
trump taking unproven,393
vs covid 19,392
up fire veins,391
coronavirus vaccine shows,391
says takes hydroxychloroquine,391
dies covid 19,390
time coronavirus obama,389
covid 19 cure,386
hydroxychloroquine effort prevent,386
prevent coronavirus symptoms,386
teen battles new,382
vaccine trial moderna,382
test positive coronavirus,379
despite covid 19,378
die covid 19,376
says covid 19,374
effort prevent coronavirus,373
eric trump claims,372
19 vaccine shows,371
home covid 19,370
taking malaria drug,369
veins teen battles,366
covid patients nursing,366
help covid 19,365
trial moderna shows,365
fire veins teen,364
president xi jinping,364
coronavirus places reopening,361
spike coronavirus places,359
last 24 hours,356
70 cases covid,355
test covid 19,354
treatment covid 19,353
positive data early,351
largest single day,351
data early stage,350
early stage coronavirus,349
long term care,348
covid 19 news,348
number coronavirus cases,347
new york state,347
free covid 19,346
health secretary says,346
stage coronavirus vaccine,345
at home orders,345
mental health awareness,344
000 covid 19,342
symptoms covid 19,341
restrictions null void,337
wave covid 19,337
reports positive data,336
due coronavirus pandemic,335
covid 19 recovery,335
tackle coronavirus covid,333
way sir xi,331
sir xi jinping,331
xi jinping tackle,331
jinping tackle coronavirus,331
19 china become,331
coronavirus restrictions null,330
china commits billion,329
french schools days,328
china become role,326
society covid 19,324
latest covid 19,323
become role model,323
covid 19 would,322
cashless society covid,318
tests positive covid,317
commits billion fight,317
19 via youtube,317
president trump says,317
cashless society coronavirus,316
covid 19 numbers,315
today covid 19,315
second wave covid,315
coronavirus trump taking,314
coronavirus cases new,313
vaccine trial shows,313
