covid 19,180228
coronavirus pandemic,11128
19 pandemic,7152
new york,6833
boris johnson,6685
coronavirus crisis,5734
via youtube,5423
due covid,5105
coronavirus cases,5016
coronavirus outbreak,4864
coronavirus covid19,4660
death toll,4500
amid coronavirus,4496
stay home,4371
fight covid,4328
coronavirus deaths,3977
intensive care,3975
19 cases,3862
19 crisis,3846
white house,3733
due coronavirus,3727
covid19 coronavirus,3714
coronavirus lockdown,3673
new cases,3656
social distancing,3600
positive covid,3447
news coronavirus,3426
fight coronavirus,3397
bbc news,3376
world health,3345
coronavirus death,3053
john prine,2982
new coronavirus,2966
donald trump,2898
prime minister,2809
19 patients,2761
gon na,2745
tested positive,2649
coronavirus covid,2543
19 deaths,2526
coronavirus patients,2479
president trump,2454
chinese virus,2432
fake news,2387
amid covid,2366
spread covid,2240
task force,2179
positive coronavirus,2131
year old,2123
coronavirus via,2118
corona virus,2103
coronavirus response,2076
bill gates,2064
public health,2055
health day,2010
election coronavirus,1984
spread coronavirus,1982
trump coronavirus,1982
19 outbreak,1977
health care,1960
april 2020,1959
tests positive,1951
november election,1939
coronavirus relief,1938
coronavirus realdonaldtrump,1933
good news,1908
protect november,1903
malaria drug,1894
confirmed cases,1877
died covid,1858
fox news,1839
united states,1832
trump removes,1809
looks like,1805
demandprogress protect,1796
stand demandprogress,1795
stay safe,1771
healthcare workers,1765
19 via,1751
19 lockdown,1741
realdonaldtrump passing,1739
test positive,1713
first time,1703
health workers,1703
coronavirus live,1689
cases covid,1640
coronavirus update,1628
new covid,1619
live updates,1609
sign petition,1596
coronavirus symptoms,1578
many people,1561
jack dorsey,1560
19 relief,1559
10 000,1559
cases coronavirus,1542
around world,1528
19 death,1508
novel coronavirus,1503
response covid,1493
new deaths,1466
health minister,1430
24 hours,1427
19 response,1412
coronavirus task,1395
doctors nurses,1384
face masks,1366
state emergency,1353
african americans,1334
york times,1321
navy secretary,1311
via breitbartnews,1292
mental health,1270
died coronavirus,1270
supreme court,1264
coronavirus victims,1262
get covid,1260
fighting covid,1249
19 coronavirus,1245
people died,1232
peter navarro,1229
social media,1221
19 virus,1212
coronavirus vaccine,1209
19 update,1208
get coronavirus,1206
post covid,1188
face mask,1183
every day,1183
dies coronavirus,1177
dr fauci,1170
us coronavirus,1164
front lines,1156
acting navy,1152
china reports,1134
impact covid,1130
independent watchdog,1125
would like,1124
coronavirus treatment,1110
need know,1080
last week,1077
coronavirus china,1077
trump says,1074
removes independent,1071
19 testing,1062
19 test,1062
press secretary,1058
god bless,1030
black people,1029
well done,1029
new zealand,1028
let us,1028
coronavirus new,1022
coronavirus briefing,1018
response coronavirus,1017
health organization,1008
covid patients,997
york city,996
press briefing,986
like coronavirus,982
wan na,977
die coronavirus,977
single day,976
small business,974
relief fund,973
coronavirus boris,970
help us,969
19 vaccine,969
coronavirus testing,968
weeks ago,960
coronavirus trump,958
death rate,958
coronavirus spread,957
david icke,955
coronavirus could,946
trump administration,942
people dying,940
help fight,939
gt gt,931
at home,928
cure coronavirus,919
air pollution,915
make sure,910
positive cases,904
south korea,895
deaths coronavirus,891
small businesses,890
coronavirus stimulus,890
top story,888
19 symptoms,876
people die,874
treating coronavirus,873
front line,870
china coronavirus,869
one day,865
care workers,859
000 people,856
time covid,855
singer songwriter,849
staying home,842
join us,841
funeral homes,841
african american,835
coronavirus fight,831
got ta,830
dies covid,829
deaths covid,829
nurses midwives,827
cure covid,827
slow spread,827
hong kong,818
please help,818
time coronavirus,815
nursing home,812
new post,808
wuhan coronavirus,806
stop spread,805
minister boris,805
pm modi,805
save lives,803
president donald,794
total cases,783
inspector general,782
long term,775
coronavirus us,774
dying covid,770
go back,762
wet markets,757
stay at,756
coronavirus test,755
death rates,755
help coronavirus,751
coronavirus funds,748
combat coronavirus,748
coronavirus updates,744
fact check,742
night intensive,742
health officials,736
treat covid,732
like covid,732
pandemic via,731
coronavirus news,728
covid deaths,728
today worldhealthday,726
coronavirus related,725
die covid,723
coronavirus emergency,723
covid cases,719
watch live,716
funding coronavirus,713
fighting coronavirus,707
homes burned,706
19 patient,706
victims alive,705
breaking news,704
school closures,704
two weeks,703
wuhan funeral,703
battle coronavirus,702
burned coronavirus,699
watchdog coronavirus,697
19 impact,694
affected covid,693
johnson intensive,693
uk pm,690
house coronavirus,690
coronavirus conspiracy,689
look like,684
deaths first,683
19 related,682
oversight panel,682
trump aggressive,681
total number,680
coronavirus misinformation,678
aggressive advocacy,677
combat covid,676
feel like,675
working home,675
anti malaria,674
advocacy malaria,674
back normal,673
medical community,672
take care,671
coronavirus complications,670
report wuhan,667
drug treating,666
get back,663
coronavirus infection,662
johnson moved,662
rand paul,659
get well,658
last night,655
coronavirus press,652
much much,649
lady gaga,646
us covid,645
recovered coronavirus,643
care coronavirus,642
funds upending,637
coronavirus divides,637
cause death,635
19 fight,635
press conference,635
coronavirus disease,634
despite coronavirus,633
symptoms worsen,627
house press,626
coronavirus supplies,625
upending oversight,624
coronavirus hit,623
last month,623
19 positive,623
conspiracy theory,622
communist party,622
daily coronavirus,621
tested covid,621
black americans,620
thank god,620
confirmed covid,619
one thing,619
people covid,618
via googlenews,618
joe biden,617
home order,616
divides medical,615
moved intensive,611
united nations,610
wash hands,606
world news,600
day covid,596
another american,595
covid19 pandemic,593
coronavirus tests,592
american died,591
19 case,589
self isolating,589
worldwide coronavirus,588
wisconsin voters,588
tell us,587
need help,587
federal government,585
chris cuomo,584
infected covid,584
19 tests,583
first covid,583
since january,582
unproven drug,581
cases rise,579
via politico,577
great job,573
south africa,572
impact coronavirus,571
grocery store,570
000 deaths,569
great news,567
herd immunity,566
19 new,566
sounds like,566
coronavirus uk,565
coronavirus quarantine,565
diseases like,565
last 24,561
daily thanks,560
people like,559
19 situation,559
home coronavirus,558
pm johnson,557
stop covid,555
fight covid19,553
please read,551
people need,550
bringing total,550
speedy recovery,550
thousands people,549
please stay,549
washington post,548
chinese government,548
medical supplies,547
japan declares,547
declares state,546
know covid,542
trillion coronavirus,541
jared kushner,541
spread covid19,541
crisis via,541
next covid,540
via mailonline,539
infected coronavirus,539
test kits,538
first responders,535
anyone else,535
dying coronavirus,534
19 please,532
home stay,532
american people,531
5g coronavirus,530
chinese communist,530
trump said,528
back work,528
must read,528
well soon,528
sars cov,525
number coronavirus,523
19 treatment,521
side effects,519
covid crisis,519
uk coronavirus,518
loved ones,518
people still,516
high risk,512
global pandemic,511
coronavirus amp,510
help covid,510
secretary resigns,508
key workers,508
using coronavirus,508
coronavirus briefings,508
york state,507
us funding,505
self isolation,505
coronavirus patient,505
twitter ceo,504
israel health,504
treatment covid,503
post coronavirus,503
reports new,503
seems like,502
conspiracy theories,502
work home,502
get rid,501
divine punishment,501
cases reported,499
please take,499
passed away,498
first coronavirus,497
new jersey,496
claims coronavirus,496
big thank,496
tablighi jamaat,496
battle covid,496
whole world,495
coronavirus infections,495
masks coronavirus,494
treating covid,494
every single,492
navarro warned,492
place already,491
latest updates,490
overseeing coronavirus,490
case covid,489
really blew,489
19 amp,488
petition via,488
19 us,488
even though,487
rest peace,486
wear mask,484
coronavirus india,484
time since,483
pm boris,481
coronavirus may,481
coronavirus aid,480
19 infection,480
years ago,479
update covid,478
trump hints,478
cases deaths,477
says coronavirus,477
end next,476
new white,476
treat coronavirus,475
emergency coronavirus,475
immune system,475
prine dies,475
anthony fauci,474
19 spread,474
total deaths,473
know coronavirus,472
nhs staff,472
coronavirus impact,471
via nypost,471
toll rises,470
virus covid,470
largest single,470
go away,470
realdonaldtrump trump,469
good health,469
hold us,468
spreading covid,468
aircraft carrier,467
coronavirus covid_19,466
ban global,466
19 ban,464
prevent spread,464
dominic raab,464
illegal slaughterhouses,463
number covid,463
good morning,463
global wet,462
markets illegal,462
nations end,460
related covid,459
mr president,459
19 may,458
records first,458
000 coronavirus,457
testing positive,455
songwriter john,455
climate change,454
covid cdtv,454
cdtv covid_19,454
covid_19 prior,454
michael gove,454
experts say,452
tested coronavirus,452
trade adviser,452
much lower,450
good job,450
basic income,449
financial interest,449
covid death,448
coronavirus attacks,448
recovered covid,447
news covid,447
dr birx,447
save life,447
coronavirus would,446
us navy,446
trump covid,446
business insider,446
adviser warned,446
got covid,445
across country,442
100 000,441
worst coronavirus,440
via nbcnews,440
home covid,438
coronavirus world,437
new death,437
health ministry,436
confirmed coronavirus,436
coronavirus latest,434
people coronavirus,434
study finds,434
bronx zoo,433
coronavirus concerns,432
one world,431
makes sense,431
protective equipment,430
dr anthony,429
navarro memos,429
abc news,429
blood hands,429
stop coronavirus,429
number deaths,429
take covid,428
young people,428
death covid,427
want know,425
spain coronavirus,424
symptoms covid,423
closed due,423
people get,423
message forwarding,423
19 complications,422
first day,421
real estate,421
cutting funding,421
medical staff,421
alive via,420
covid related,420
johnson spends,420
help people,419
via usatoday,418
hydroxychloroquine trump,418
looking forward,417
fuck covid,417
coronavirus drug,416
get tested,416
handling covid,416
coronavirus come,416
trump announces,415
latest coronavirus,415
help slow,415
essential workers,414
relief funds,412
since covid,412
usns comfort,410
relief package,410
rip john,409
19 emergency,408
new confirmed,408
ill patients,407
care unit,407
drive thru,407
last year,407
getting coronavirus,406
confirmed case,406
19 like,406
wuhan virus,406
cases confirmed,405
stay inside,404
treatment coronavirus,404
reports covid,403
never return,403
help stop,403
via nyt,403
family member,402
uk government,402
every time,402
thank everyone,401
heart attack,401
attacks body,401
check trump,400
affected coronavirus,400
coronavirus case,400
long time,400
covid19 cases,400
trying get,399
dr oz,397
hints cutting,397
british pm,397
non covid,396
million people,396
think covid,396
health economic,395
re going,395
good thing,394
cares act,394
working covid,393
testing ground,393
hospitals say,391
getting covid,391
fauci says,391
got coronavirus,391
coronavirus threat,390
human rights,389
january coronavirus,388
medical professionals,388
see diseases,388
uk prime,388
coronavirus numbers,387
work covid,387
data shows,386
news via,386
coronavirus fears,385
hundreds thousands,385
slaughterhouses sign,385
medical equipment,384
worldhealthday let,383
coronavirus coronavirus,383
universal basic,383
patients coronavirus,382
lot people,381
contracting coronavirus,380
supply chain,380
spends night,380
socialdistancing coronalockdown,379
health crisis,379
coronavirus lockdowns,379
new research,379
days ago,379
miracle cure,378
coronavirus real,378
pandemic response,377
19 world,376
related deaths,375
coronavirus shutdown,375
repeatedly touted,375
handling coronavirus,375
domestic violence,374
19 could,374
world leaders,374
global coronavirus,374
73 coronavirus,374
ceo jack,372
memos warning,372
live trump,372
please share,372
coronavirus curve,371
president repeatedly,371
day increase,371
coronavirus divine,370
care homes,370
wreaks havoc,370
spreading coronavirus,369
care covid,369
announces hold,368
take look,368
cruise ship,367
200 000,367
premier league,367
deaths reported,366
johnson stable,366
trump threatens,365
coronavirus epidemic,365
face shields,365
china centric,365
good spirits,365
relief efforts,364
end coronavirus,364
great work,364
risk coronavirus,364
return normal,364
toilet paper,363
clinical trials,363
touted anti,362
covid19 covid,362
follow money,361
potential coronavirus,361
beat covid,361
dorsey pledges,360
since coronavirus,360
working hard,359
could help,359
said coronavirus,359
british prime,359
daily death,358
per day,357
covid_19 coronavirus,357
coronavirus wreaks,357
live news,356
let get,356
via yahoonews,356
says really,356
wall street,356
latest covid,355
coronavirus bill,355
oh god,355
stimulus checks,355
ve got,355
month ago,355
new yorkers,354
coronavirus restrictions,354
grocery workers,354
department health,353
today world,353
total confirmed,353
number cases,352
world coronavirus,352
well being,351
19 want,351
anderson cooper,351
new study,351
19 epidemic,349
one best,349
warning mass,348
pandemic covid,348
urgently needs,348
amp covid,347
would never,347
mail in,347
coronavirus face,347
says covid,347
today coronavirus,346
feds seizing,346
stimulus package,346
battling coronavirus,345
via nytimes,345
via change,345
coronavirus france,345
good question,345
coronavirus handling,344
care symptoms,344
nurses health,344
nursing homes,343
hal willner,343
support covid,343
lost job,342
new normal,342
risk covid,341
donate billion,340
read article,340
potential cure,340
cbc news,340
covid free,340
deaths since,340
net worth,339
china virus,339
28 wealth,339
pm cares,339
removes inspector,339
overseeing trillion,339
people world,339
called covid,339
cases total,339
mr trump,338
day coronavirus,338
19 sent,337
death circulated,337
says hydroxychloroquine,337
elizabeth warren,337
op ed,337
surgeon general,337
pandemic coronavirus,336
coronalockdown coronavirus,336
hydroxychloroquine unproven,336
tasked overseeing,336
people tested,336
going get,335
realdonaldtrump potus,335
coronavirus spreads,335
coronavirus like,335
test covid,333
via voxdotcom,333
19 data,333
long lines,333
health department,333
regarding covid,333
19 many,333
higher risk,332
handling says,332
19 updates,331
healthcare professionals,331
could get,331
wuhan china,331
coronavirus one,331
yet another,331
watchdog overseeing,330
special report,330
everyone else,330
11 000,330
dies 73,330
please donate,329
updates coronavirus,329
lines covid,329
watchdog tasked,329
world covid,329
late january,328
drug potential,328
000 americans,328
really need,328
tuesday april,328
family members,328
battles coronavirus,328
even covid,327
life coronavirus,327
contain coronavirus,327
havoc african,327
everyone working,326
school closed,326
coronavirus covid2019,325
emergency funds,325
covid tracking,325
