coronavirus,69130
covid,61936
19,49624
trump,11873
new,11383
people,11046
cases,9153
us,8715
pandemic,8458
amp,8247
via,8196
covid19,7868
news,7384
china,6743
lockdown,6516
virus,6346
one,6214
like,6129
deaths,6059
realdonaldtrump,5588
get,5560
time,5326
help,5273
world,5218
health,5020
home,4714
need,4530
know,4099
would,4085
could,4054
says,4007
crisis,3953
government,3836
fauci,3793
good,3781
death,3769
due,3743
may,3604
please,3577
positive,3484
today,3466
many,3462
uk,3407
go,3337
response,3334
000,3326
see,3290
chinese,3260
first,3246
still,3193
patients,3187
think,3083
testing,3078
live,3075
work,3055
india,3055
going,3043
fight,3008
care,3002
president,2997
stay,2974
amid,2959
spread,2949
state,2942
even,2901
re,2870
workers,2865
take,2826
country,2821
day,2805
back,2731
make,2715
read,2713
said,2711
2020,2681
test,2675
dr,2655
right,2633
april,2615
say,2599
really,2595
hospital,2585
well,2499
great,2464
week,2460
let,2443
times,2442
the,2421
total,2418
outbreak,2415
want,2365
way,2328
update,2300
media,2294
10,2283
also,2267
latest,2204
daily,2201
died,2137
stop,2133
last,2123
tested,2118
support,2096
13,2087
social,2054
keep,2045
number,2030
states,2023
york,2021
got,2019
much,2009
business,1993
hope,1983
two,1979
watch,1958
pm,1948
next,1930
family,1917
thank,1916
must,1903
man,1895
every,1890
year,1874
america,1852
data,1846
million,1831
look,1831
public,1830
video,1829
corona,1823
another,1822
working,1810
life,1810
post,1805
best,1794
global,1789
free,1779
tests,1779
ve,1777
end,1762
medical,1759
never,1756
americans,1746
weeks,1745
food,1738
everyone,1736
dies,1720
lives,1717
confirmed,1689
easter,1687
call,1682
god,1680
use,1677
days,1671
economy,1657
case,1653
real,1652
check,1640
updates,1638
south,1626
getting,1621
face,1619
youtube,1610
article,1604
thanks,1601
safe,1596
since,1589
made,1579
countries,1565
vaccine,1565
ca,1551
to,1551
come,1536
long,1531
give,1518
reports,1518
already,1513
cnn,1506
report,1506
around,1485
th,1484
toll,1469
better,1467
anyone,1455
nation,1455
show,1453
die,1450
research,1450
20,1439
in,1421
relief,1418
nhs,1412
money,1407
impact,1395
open,1391
away,1368
needs,1359
hit,1358
doctors,1355
top,1354
house,1349
online,1347
recovered,1322
covid2019,1318
thing,1310
monday,1306
wuhan,1299
staff,1292
done,1287
job,1282
someone,1281
big,1279
love,1277
plan,1274
briefing,1272
economic,1268
flu,1268
risk,1267
part,1267
quarantine,1262
old,1255
county,1253
community,1249
sure,1248
far,1247
doctor,1246
story,1240
ever,1237
related,1235
using,1234
yes,1228
believe,1228
city,1221
put,1220
find,1219
without,1218
study,1217
yet,1217
making,1210
fake,1200
distancing,1197
reported,1195
things,1195
bill,1194
pay,1186
information,1184
fire,1181
national,1171
month,1170
masks,1166
minister,1161
numbers,1154
hospitals,1146
true,1146
govt,1141
trying,1136
symptoms,1131
start,1130
usa,1129
years,1126
important,1125
boris,1115
thought,1115
american,1115
12,1114
police,1109
co,1107
taking,1101
small,1100
businesses,1099
narendramodi,1098
shit,1097
breaking,1095
protect,1093
might,1092
something,1090
hard,1086
person,1086
fuck,1083
bbc,1075
oh,1072
service,1070
high,1064
emergency,1063
disease,1063
bad,1063
wait,1062
change,1061
johnson,1059
dead,1052
app,1050
always,1050
coming,1047
and,1044
saying,1042
experts,1039
na,1037
tell,1034
school,1033
nothing,1032
officials,1028
restrictions,1019
early,1018
team,1016
fighting,1008
gov,1006
modi,1006
30,1003
together,1002
lot,998
save,992
left,991
lost,986
sir,985
local,984
truth,977
join,972
press,969
package,967
across,965
spain,960
infected,957
shows,957
healthcare,956
force,956
homes,955
enough,954
march,952
little,951
place,948
months,944
order,939
measures,938
100,934
wrong,928
closed,928
current,927
united,926
of,925
three,923
children,921
continue,909
close,906
point,906
leaders,905
maybe,904
system,903
human,902
friends,901
africa,898
feel,895
everything,893
ppe,893
full,892
market,891
treatment,891
self,890
italy,888
essential,887
slow,887
korea,885
least,884
white,883
calling,882
11,882
called,881
black,878
soon,877
looking,872
travel,869
sick,867
control,865
share,863
rise,863
covid_19,863
situation,862
14,859
war,859
dying,858
actually,857
patient,856
governor,855
sailor,853
second,847
rt,845
rate,843
petition,843
women,839
nytimes,839
anthony,835
morning,834
5g,834
gt,833
seen,829
google,828
cdc,828
fact,826
contact,824
address,821
follow,820
fund,819
despite,819
used,819
urge,819
fucking,817
remember,816
interesting,815
party,811
15,809
told,809
makes,809
others,808
sad,808
question,806
gates,804
federal,803
started,797
canada,795
task,793
hear,791
potus,790
industry,789
anything,787
talk,786
sunday,783
questions,781
worldwide,781
lies,779
learn,779
per,772
nigeria,771
ask,771
sign,761
worst,761
cause,758
link,754
wants,753
stimulus,752
based,751
whole,747
thousands,744
gop,743
ago,741
friend,740
drug,736
worse,736
source,732
given,730
nurses,728
mean,728
air,725
happy,724
services,723
apple,723
thread,723
non,722
ll,721
mask,718
scientists,717
understand,717
companies,716
administration,715
reporting,714
nyc,714
donald,713
students,710
twitter,708
roosevelt,708
company,707
george,704
expert,703
europe,699
single,699
seems,698
heart,696
sorry,695
millions,695
negative,693
fear,693
cuomo,691
tweet,690
cure,687
hands,686
set,686
different,685
gets,685
fox,683
less,682
hi,680
knew,679
threat,679
infection,677
power,677
chief,676
action,674
hours,672
indian,671
woman,671
cancelstudentdebt,671
came,669
members,669
message,668
ways,666
release,665
shut,664
front,661
blame,661
continues,660
list,659
line,659
employees,659
rest,657
foxnews,657
january,656
helping,656
governors,656
lab,655
campaign,654
residents,653
studentdebtstimulus,653
poor,652
24,650
isolation,649
calls,649
try,648
hey,648
increase,645
able,644
listen,644
prime,643
likely,642
immunity,640
former,640
found,636
citizens,634
hand,633
key,628
talking,626
democrats,626
till,626
low,624
group,623
available,623
agree,623
infections,623
orders,622
florida,622
including,622
on,620
battle,620
possible,620
past,620
efforts,617
nearly,616
behind,615
six,615
normal,614
provide,613
reopen,613
according,612
reason,612
happening,612
gon,612
act,611
half,610
recovery,609
late,608
major,608
means,607
wo,607
tomorrow,607
18,607
issues,607
imagine,607
spreading,604
population,604
california,604
taken,603
dear,600
cut,599
financial,599
virtual,599
leave,598
guy,597
resources,596
advice,596
novel,596
center,596
kill,596
hold,595
looks,593
science,593
special,592
fears,592
forget,592
future,591
hydroxychloroquine,591
become,591
nurse,589
russia,589
caused,588
common,588
families,585
pmoindia,585
happen,584
supply,584
lol,584
vote,584
created,583
goes,583
stupid,583
deal,580
nursing,579
biggest,579
affected,577
almost,577
idea,575
uss,575
following,574
25,574
bank,573
highest,573
john,572
needed,572
thinking,571
plans,569
leadership,568
an,568
pakistan,568
problem,568
african,564
germany,561
mr,561
it,559
credit,559
50,557
warns,555
22,554
damn,553
course,553
wonder,553
aid,552
law,552
wow,552
giving,551
probably,550
complications,550
abc,549
else,548
wife,547
rules,546
inside,545
retweets,543
official,543
21,542
we,542
proud,542
theodore,542
at,541
among,541
took,541
serious,539
congress,538
stephanopoulos,537
2019,536
political,535
living,535
mother,535
director,535
decision,535
navy,534
ok,534
leader,530
kids,529
blood,529
play,528
jobs,528
cost,528
eu,527
staying,526
west,524
for,524
schools,522
lying,522
tips,521
ready,520
evidence,520
though,520
digital,520
instead,519
showing,519
comes,518
university,517
stayhome,516
february,515
guys,514
announced,514
immune,514
claims,513
finally,512
return,511
earlier,511
safety,510
extended,510
australia,509
win,507
history,507
piece,507
oil,505
ones,505
amazon,505
went,504
hate,503
treat,503
especially,502
17,502
msnbc,502
yesterday,501
mental,501
amazing,500
demand,500
asked,500
biden,500
announces,499
propaganda,498
tech,497
kits,496
critical,496
game,496
area,496
curve,496
issue,494
opinion,493
weekend,492
running,491
buy,491
wave,490
tv,490
seeing,489
webinar,489
funding,489
ship,488
tracing,488
saved,488
age,488
false,487
facts,487
takes,486
asking,486
church,484
is,484
updated,483
office,483
name,483
track,482
all,482
signed,482
run,480
bring,480
sent,478
sense,478
grocery,477
anti,476
cover,476
seriously,475
head,474
north,474
absolutely,473
wish,473
night,473
heard,473
yeah,472
conspiracy,471
fall,471
handling,471
hits,471
hell,470
france,468
season,466
mass,466
trust,465
lead,464
covidー19,464
near,464
ban,464
iran,463
count,463
kind,462
court,460
clear,460
04,459
you,459
tracking,458
pass,457
access,456
turn,456
telling,456
500,456
loved,456
donate,455
education,455
concerns,453
moment,453
sports,452
star,451
general,450
technology,450
gives,450
policy,450
politics,448
mind,448
prevent,446
killed,445
exactly,444
department,444
up,444
tax,441
victims,440
outside,440
term,440
nice,439
daughter,439
info,438
light,437
ass,437
whether,437
washington,437
reopening,437
obama,437
warned,436
ny,435
words,434
largest,434
reality,431
billion,431
four,430
entire,429
mayor,429
watching,429
record,429
universal,429
alone,428
results,428
reveals,428
guardian,428
body,428
cov,428
guess,427
stories,427
send,426
five,426
frontline,425
passed,425
feeling,424
meat,424
wake,423
waiting,423
worth,423
lack,422
visit,421
this,420
released,420
communities,419
leading,419
vulnerable,418
along,417
active,416
currently,416
website,416
plant,416
dangerous,416
expect,415
tells,415
deadly,415
gone,414
security,414
facing,413
create,413
answer,412
failure,412
retweet,412
effects,411
rapid,411
held,411
election,411
literally,411
move,410
bringing,410
lie,409
conference,409
parents,408
warning,407
sars,407
red,406
project,406
israel,405
communist,405
date,405
hot,405
folks,405
pre,404
japan,404
member,404
st,404
miss,402
focus,402
saw,402
mail,401
failed,400
timeline,399
attack,399
wh,399
keeping,398
higher,397
paid,397
published,397
changes,396
allow,396
program,396
ahead,394
no,394
britain,394
playing,394
ccp,393
class,393
interview,392
rights,392
whitehouse,392
reuters,392
blog,391
gave,391
ill,391
works,391
worry,391
hoax,391
regarding,390
borisjohnson,390
ppl,389
feb,389
racist,389
peak,389
huge,389
several,388
excellent,388
break,387
im,387
happened,387
tonight,384
icu,383
surge,383
lockdowns,383
matter,383
delhi,382
knows,381
pretty,381
200,380
experience,380
longer,380
bit,379
prayers,379
sees,379
fired,379
reading,379
vs,379
be,378
disaster,378
vaccines,378
00,377
cities,377
hello,377
criticism,377
supplies,376
rather,376
healthy,375
british,375
click,374
origin,373
zero,373
guidance,373
fda,373
forward,372
difficult,372
crazy,371
loss,370
shutdown,370
starting,370
figures,369
analysis,369
military,369
account,369
short,368
level,368
international,367
exclusive,367
learning,367
side,366
sharing,366
rishisunak,366
combat,365
drive,365
