coronavirus,257966
covid,209157
19,163503
people,51482
trump,43558
new,39014
us,33297
cases,32773
via,32106
amp,28655
pandemic,27572
like,26507
news,26323
covid19,24538
one,24330
virus,24016
china,23700
get,23129
deaths,20740
world,20358
help,20165
time,19799
please,18920
realdonaldtrump,18834
home,18566
know,18317
need,16961
death,16599
would,16425
health,15736
good,15377
lockdown,15037
go,15002
says,14746
government,13847
stay,13846
think,13700
see,13441
crisis,13388
many,13367
fight,13280
could,13225
take,13213
000,13130
going,13090
day,13059
positive,12570
still,12388
even,12290
patients,11936
chinese,11720
spread,11564
let,11550
due,11418
first,11332
right,11190
country,11154
may,11121
masks,10986
india,10794
today,10723
make,10684
well,10606
said,10558
really,10540
uk,10437
say,10377
state,10373
president,10325
work,10215
test,10172
re,9974
stop,9939
read,9863
want,9708
also,9597
corona,9536
response,9516
back,9509
great,9373
way,9315
testing,9305
live,9265
care,9190
medical,8982
got,8944
york,8927
outbreak,8664
youtube,8581
5g,8487
the,8422
man,8415
hospital,8340
daily,8301
died,8266
thank,8236
2020,8162
life,8156
year,8082
every,7980
dr,7975
everyone,7932
much,7916
workers,7908
face,7877
tested,7804
total,7756
hope,7727
god,7707
amid,7691
must,7618
keep,7595
two,7546
april,7526
doctors,7515
old,7495
times,7463
social,7395
use,7316
days,7233
die,7187
video,7135
week,7032
america,7023
states,7017
another,7010
never,6960
last,6914
confirmed,6866
made,6813
mask,6803
come,6800
support,6752
americans,6697
since,6674
update,6663
number,6583
family,6579
public,6546
look,6535
data,6497
vaccine,6463
real,6462
watch,6454
getting,6416
thing,6373
lives,6344
media,6339
latest,6271
ca,6187
thanks,6181
weeks,6096
already,6037
10,6030
money,5967
free,5869
covid2019,5846
best,5810
case,5794
tests,5707
quarantine,5698
safe,5682
bill,5680
post,5630
million,5616
global,5599
ve,5578
end,5569
love,5552
someone,5512
anyone,5491
give,5483
yes,5468
th,5465
done,5456
treatment,5435
better,5419
working,5405
around,5400
show,5397
toll,5395
check,5391
needs,5364
shit,5330
drug,5329
next,5255
believe,5226
flu,5214
pm,5200
sure,5198
long,5193
yet,5186
business,5173
to,5166
na,5149
call,5127
sign,5127
cnn,5122
house,5022
fuck,4987
cdc,4960
american,4947
tell,4945
hospitals,4920
in,4912
article,4889
saying,4847
20,4835
job,4831
symptoms,4810
updates,4807
relief,4792
lot,4755
things,4744
might,4744
countries,4723
city,4697
start,4693
away,4685
something,4673
italy,4661
bad,4649
risk,4648
true,4625
put,4604
big,4594
making,4576
cause,4570
coming,4561
africa,4545
trying,4544
oh,4540
years,4526
cure,4524
top,4498
national,4497
rate,4485
usa,4485
using,4470
save,4451
govt,4448
food,4434
reports,4416
distancing,4413
nothing,4369
numbers,4359
county,4359
part,4346
story,4322
person,4307
wrong,4271
far,4253
fox,4246
find,4221
taking,4217
wear,4211
without,4205
human,4195
doctor,4195
ventilators,4185
always,4160
ever,4151
important,4141
maybe,4133
war,4129
protect,4126
pay,4092
nhs,4056
infected,4050
thought,4040
south,4036
ago,4016
fauci,3995
report,3992
staff,3982
fighting,3972
sir,3962
fucking,3936
wuhan,3917
used,3916
disease,3884
high,3883
fake,3881
dying,3875
order,3872
hard,3867
actually,3865
and,3854
recovered,3848
enough,3841
together,3820
100,3819
self,3816
economy,3785
reported,3735
hit,3725
community,3724
governor,3690
rt,3689
sick,3686
place,3684
told,3671
gates,3664
united,3650
feel,3645
hi,3632
open,3632
found,3595
co,3580
gt,3546
fund,3545
remember,3545
police,3544
dead,3542
makes,3536
nation,3533
lost,3528
bbc,3523
breaking,3522
whole,3501
everything,3497
change,3490
follow,3477
information,3473
early,3473
team,3464
called,3462
white,3453
sad,3442
little,3440
emergency,3437
anything,3433
11,3431
hydroxychloroquine,3411
patient,3411
online,3401
share,3394
fact,3392
nigeria,3386
healthcare,3384
of,3382
kill,3382
stupid,3370
donald,3362
others,3339
point,3320
covidー19,3313
guy,3312
spain,3280
experts,3267
spreading,3265
hours,3264
gov,3262
soon,3260
isolation,3260
listen,3254
friends,3242
despite,3238
donate,3232
least,3228
question,3220
nyc,3209
march,3187
officials,3178
situation,3177
minister,3166
travel,3162
gon,3159
force,3150
full,3146
potus,3131
months,3131
possible,3119
30,3119
mean,3110
understand,3109
shows,3094
looking,3091
wants,3082
hey,3067
impact,3065
interesting,3055
saturday,3053
dies,3048
less,3039
left,3036
ll,3025
scientists,3008
party,3007
wait,3001
across,2993
narendramodi,2988
seen,2986
gop,2985
fear,2976
school,2970
ppe,2965
nurses,2957
three,2920
closed,2918
try,2918
canada,2907
leaders,2906
related,2900
close,2894
talking,2891
small,2880
non,2879
conspiracy,2879
tweet,2879
system,2869
pink,2860
administration,2859
talk,2853
thousands,2844
ask,2842
worse,2833
wo,2832
ny,2813
thread,2811
hands,2810
anti,2802
truth,2784
plan,2773
local,2772
science,2772
24,2763
month,2760
wow,2759
set,2753
democrats,2745
press,2741
cuomo,2741
agree,2731
low,2730
advice,2728
federal,2726
hear,2722
dear,2708
essential,2704
started,2702
seems,2693
economic,2687
briefing,2687
foxnews,2684
millions,2682
hell,2678
research,2646
shut,2643
hold,2640
heart,2621
light,2617
problem,2612
finally,2599
gets,2592
reason,2588
line,2583
twitter,2572
wearing,2568
coronaviruspandemic,2565
air,2559
12,2559
worst,2555
measures,2553
calls,2550
idea,2546
leader,2538
per,2536
looks,2528
leadership,2527
plans,2525
probably,2520
children,2515
join,2513
ship,2510
lol,2497
came,2479
nurse,2478
link,2476
kids,2466
control,2465
guys,2465
serious,2460
whitehouse,2460
seriously,2446
name,2442
task,2441
continue,2439
petition,2434
warns,2425
covid_19,2421
sorry,2420
second,2417
leave,2402
worldwide,2393
app,2392
different,2390
lies,2390
businesses,2387
though,2387
residents,2386
cancer,2385
front,2377
blame,2374
given,2370
dangerous,2368
law,2367
prevent,2366
friend,2360
poor,2360
sent,2357
15,2356
currently,2349
else,2344
indian,2339
modi,2338
single,2334
current,2332
citizens,2331
group,2328
likely,2327
thinking,2326
took,2311
absolutely,2305
including,2299
act,2298
heard,2298
calling,2294
inside,2292
lab,2284
kushner,2283
among,2278
night,2278
it,2275
list,2274
knew,2268
wonder,2260
woman,2260
rest,2241
morning,2232
ok,2227
hate,2225
age,2222
effective,2220
run,2219
message,2219
rise,2214
blood,2214
instead,2212
able,2208
europe,2207
reporting,2207
members,2203
study,2197
