covid 19,150086
boris johnson,11692
positive coronavirus,10129
coronavirus pandemic,9371
chinese virus,9214
coronavirus cases,8504
tests positive,8058
tested positive,6855
prime minister,6296
new york,6069
coronavirus outbreak,6065
19 pandemic,5920
stay home,5881
via youtube,5561
coronavirus crisis,5067
positive covid,5066
coronavirus covid19,4827
amid coronavirus,4820
johnson tests,4608
19 cases,4550
due covid,4467
social distancing,4328
fight coronavirus,4293
due coronavirus,4111
new cases,3534
corona virus,3407
minister boris,3395
fight covid,3224
coronavirus lockdown,3163
gon na,3047
us saudi,2935
coronavirus via,2869
covid19 coronavirus,2837
cases coronavirus,2836
donald trump,2831
confirmed cases,2788
coronavirus relief,2712
19 crisis,2710
coronavirus stimulus,2688
news coronavirus,2657
stay safe,2653
bbc news,2639
coronavirus covid,2586
year old,2569
death toll,2551
president trump,2514
19 outbreak,2472
united states,2384
coronavirus response,2352
new coronavirus,2330
spread coronavirus,2264
100 000,2256
coronavirus patients,2203
uk prime,2193
trillion coronavirus,2106
test positive,2090
coronavirus deaths,2034
white house,2012
amid covid,2008
cases covid,1987
spread covid,1945
health care,1839
relief bill,1836
get well,1835
coronavirus update,1832
good news,1746
coronavirus us,1738
coronavirus test,1737
public health,1730
stimulus bill,1727
coronavirus bill,1708
trump coronavirus,1675
looks like,1673
well soon,1666
dr fauci,1603
many people,1575
us coronavirus,1567
south africa,1555
march 27,1539
novel coronavirus,1520
johnson tested,1509
coronavirus live,1491
sign petition,1477
coronavirus death,1470
get coronavirus,1459
19 patients,1452
fake news,1432
live updates,1417
saudi coalition,1409
task force,1393
stimulus package,1392
york times,1370
response covid,1367
response coronavirus,1330
fox news,1313
healthcare workers,1310
around world,1308
test kits,1300
wash hands,1288
19 virus,1283
19 via,1276
coronalockdown coronavirus,1235
people dying,1225
help us,1204
pm boris,1196
confirmed coronavirus,1185
breaking news,1175
johnson coronavirus,1170
24 hours,1164
house passes,1159
19 coronavirus,1159
trump signs,1149
social media,1148
world health,1143
19 test,1141
get covid,1137
19 update,1134
self employed,1132
new deaths,1116
nhs staff,1116
wan na,1114
testing positive,1093
health secretary,1089
last night,1089
coronavirus testing,1086
27 2020,1076
died covid,1065
coronavirus aid,1054
fighting coronavirus,1053
19 lockdown,1050
british prime,1047
self isolation,1042
000 cases,1041
god bless,1030
confirmed covid,1025
fighting covid,1019
dies coronavirus,1018
19 response,1017
new orleans,1016
matt hancock,1012
mild symptoms,1011
weeks ago,1010
bill gates,996
doctors nurses,995
people died,986
whole world,976
new covid,974
take care,968
coronavirus task,965
died coronavirus,961
two weeks,961
relief package,953
self isolating,940
first coronavirus,940
march 2020,939
need know,935
mental health,931
make sure,930
one day,929
19 relief,926
coronavirus spread,920
death rate,912
trump says,904
positive cases,895
last week,890
small businesses,885
19 deaths,885
trish regan,884
health workers,882
got coronavirus,876
help fight,873
get tested,873
time coronavirus,868
slow spread,867
die coronavirus,865
uk coronavirus,861
china coronavirus,860
trump administration,855
people die,854
every day,852
at home,843
joe biden,839
light covid,834
health insurance,834
fox business,834
shaking hands,820
would like,817
got ta,815
stop spread,810
front line,807
well done,804
save lives,804
19 testing,802
19 death,799
passes trillion,798
case coronavirus,797
coronavirus covid2019,796
number coronavirus,791
world coronavirus,789
coronavirus uk,787
mr president,787
south korea,784
york city,776
coronavirus could,775
british pm,773
petition via,771
days ago,766
herd immunity,764
working home,764
gt gt,758
cases world,757
trump said,756
staying home,740
coronavirus case,740
care workers,739
coronavirus quarantine,739
go back,735
coronavirus trump,731
prince charles,730
feel like,729
health officials,729
medical supplies,728
please stay,726
health sector,725
19 symptoms,725
call chinese,724
let us,723
stay at,722
coronavirus disease,714
coronavirus tests,713
us becomes,712
thank god,711
first time,708
cure coronavirus,706
people need,706
realdonaldtrump chinese,705
coronavirus updates,702
speedy recovery,702
need help,702
impact covid,700
time covid,697
19 currently,697
next week,696
000 people,695
